date,sales,promotion,day_of_week,month,year,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28
2017-06-10,993732.684,0.17785256824661308,5,6,2017,795075.136,1176138.109,932219.893,1116976.89
2017-06-11,1213673.947,0.18622236932634761,6,6,2017,993732.684,1376511.52,1061771.638,884199.914
2017-06-12,768349.759,0.18618267959917456,0,6,2017,1213673.947,912692.851,776813.137,823035.572
2017-06-13,729412.96,0.236361524204341,1,6,2017,768349.759,805546.648,742471.277,807802.895
2017-06-14,785885.909,0.38241512865705296,2,6,2017,729412.96,842979.837,858062.149,841407.608
2017-06-15,660338.3470000001,0.1547817122303212,3,6,2017,785885.909,667099.801,766858.173,628487.99
2017-06-16,834786.428,0.22508462967009332,4,6,2017,660338.3470000001,795075.136,918421.319,773775.438
2017-06-17,1096133.551,0.14307453855137037,5,6,2017,834786.428,993732.684,1176138.109,1035667.382
2017-06-18,965144.121,0.1688854352975953,6,6,2017,1096133.551,1213673.947,1376511.52,1201938.886
2017-06-19,791146.394,0.14725577451093078,0,6,2017,965144.121,768349.759,912692.851,778935.156
2017-06-20,787326.717,0.1965776540515899,1,6,2017,791146.394,729412.96,805546.648,723151.768
2017-06-21,766159.011,0.36262221811811335,2,6,2017,787326.717,785885.909,842979.837,746303.627
2017-06-22,609857.831,0.15753882317533116,3,6,2017,766159.011,660338.3470000001,667099.801,620108.244
2017-06-23,761049.745,0.24042056409860565,4,6,2017,609857.831,834786.428,795075.136,984511.152
2017-06-24,963268.2270000001,0.14559908971231955,5,6,2017,761049.745,1096133.551,993732.684,932219.893
2017-06-25,1092610.86,0.14980958637002748,6,6,2017,963268.2270000001,965144.121,1213673.947,1061771.638
2017-06-26,755367.845,0.1455806634183641,0,6,2017,1092610.86,791146.394,768349.759,776813.137
2017-06-27,682218.469,0.20042369154916562,1,6,2017,755367.845,787326.717,729412.96,742471.277
2017-06-28,731896.985,0.3436564846622506,2,6,2017,682218.469,766159.011,785885.909,858062.149
2017-06-29,630811.803,0.185234084784555,3,6,2017,731896.985,609857.831,660338.3470000001,766858.173
2017-06-30,802273.139,0.25002959995648066,4,6,2017,630811.803,761049.745,834786.428,918421.319
2017-07-01,1207529.922,0.15126300861967376,5,7,2017,802273.139,963268.2270000001,1096133.551,1176138.109
2017-07-02,1296379.217,0.15780776976155428,6,7,2017,1207529.922,1092610.86,965144.121,1376511.52
2017-07-03,925143.409,0.15686154880232198,0,7,2017,1296379.217,755367.845,791146.394,912692.851
2017-07-04,832359.286,0.20575137789716444,1,7,2017,925143.409,682218.469,787326.717,805546.648
2017-07-05,844301.613,0.3596405399737167,2,7,2017,832359.286,731896.985,766159.011,842979.837
2017-07-06,700272.01,0.20574767796302468,3,7,2017,844301.613,630811.803,609857.831,667099.801
2017-07-07,805792.302,0.27332051628361176,4,7,2017,700272.01,802273.139,761049.745,795075.136
2017-07-08,998347.193,0.18787518441993556,5,7,2017,805792.302,1207529.922,963268.2270000001,993732.684
2017-07-09,1100833.323,0.18745070819408688,6,7,2017,998347.193,1296379.217,1092610.86,1213673.947
2017-07-10,804158.861,0.1902556005037915,0,7,2017,1100833.323,925143.409,755367.845,768349.759
2017-07-11,730532.768,0.2401264073071668,1,7,2017,804158.861,832359.286,682218.469,729412.96
2017-07-12,748799.996,0.3616641271990605,2,7,2017,730532.768,844301.613,731896.985,785885.909
2017-07-13,629651.363,0.19322327743456338,3,7,2017,748799.996,700272.01,630811.803,660338.3470000001
2017-07-14,765489.617,0.27924751721354835,4,7,2017,629651.363,805792.302,802273.139,834786.428
2017-07-15,969077.125,0.19380543421660065,5,7,2017,765489.617,998347.193,1207529.922,1096133.551
2017-07-16,1100803.699,0.18822632880705828,6,7,2017,969077.125,1100833.323,1296379.217,965144.121
2017-07-17,818325.522,0.18141767671765222,0,7,2017,1100803.699,804158.861,925143.409,791146.394
2017-07-18,730133.709,0.2254804112872427,1,7,2017,818325.522,730532.768,832359.286,787326.717
2017-07-19,767978.778,0.366350127190624,2,7,2017,730133.709,748799.996,844301.613,766159.011
2017-07-20,688288.068,0.2036093672337205,3,7,2017,767978.778,629651.363,700272.01,609857.831
2017-07-21,782418.299,0.2623777412445207,4,7,2017,688288.068,765489.617,805792.302,761049.745
2017-07-22,932902.047,0.1715666832490078,5,7,2017,782418.299,969077.125,998347.193,963268.2270000001
2017-07-23,1024288.7409999999,0.16722750640876177,6,7,2017,932902.047,1100803.699,1100833.323,1092610.86
2017-07-24,816564.327,0.1610683845119773,0,7,2017,1024288.7409999999,818325.522,804158.861,755367.845
2017-07-25,713581.633,0.1996285195866301,1,7,2017,816564.327,730133.709,730532.768,682218.469
2017-07-26,740653.044,0.3533591593528913,2,7,2017,713581.633,767978.778,748799.996,731896.985
2017-07-27,659849.827,0.2087196167439474,3,7,2017,740653.044,688288.068,629651.363,630811.803
2017-07-28,835098.682,0.2849768573817483,4,7,2017,659849.827,782418.299,765489.617,802273.139
2017-07-29,1032310.866,0.20812808629295199,5,7,2017,835098.682,932902.047,969077.125,1207529.922
2017-07-30,1123752.478,0.21871991013309253,6,7,2017,1032310.866,1024288.7409999999,1100803.699,1296379.217
2017-07-31,885856.841,0.18031955007502165,0,7,2017,1123752.478,816564.327,818325.522,925143.409
2017-08-01,988527.763,0.20941288727365764,1,8,2017,885856.841,713581.633,730133.709,832359.286
2017-08-02,964712.016,0.32939013895313607,2,8,2017,988527.763,740653.044,767978.778,844301.613
2017-08-03,728068.485,0.1389849376600884,3,8,2017,964712.016,659849.827,688288.068,700272.01
2017-08-04,827775.686,0.21805368900385894,4,8,2017,728068.485,835098.682,782418.299,805792.302
2017-08-05,965693.65,0.11586565056112774,5,8,2017,827775.686,1032310.866,932902.047,998347.193
2017-08-06,1049559.164,0.12283315740740841,6,8,2017,965693.65,1123752.478,1024288.7409999999,1100833.323
2017-08-07,797464.964,0.12978634005543596,0,8,2017,1049559.164,885856.841,816564.327,804158.861
2017-08-08,717766.349,0.1774601500578289,1,8,2017,797464.964,988527.763,713581.633,730532.768
2017-08-09,734139.674,0.300097210112091,2,8,2017,717766.349,964712.016,740653.044,748799.996
2017-08-10,651386.912,0.12992286833051997,3,8,2017,734139.674,728068.485,659849.827,629651.363
2017-08-11,826373.7220000001,0.20445574865460203,4,8,2017,651386.912,827775.686,835098.682,765489.617
2017-08-12,792630.535,0.12625386555414497,5,8,2017,826373.7220000001,965693.65,1032310.866,969077.125
2017-08-13,865639.677,0.1291751105812586,6,8,2017,792630.535,1049559.164,1123752.478,1100803.699
2017-08-14,760922.406,0.12786897616995657,0,8,2017,865639.677,797464.964,885856.841,818325.522
2017-08-15,762661.936,0.17959717213420756,1,8,2017,760922.406,717766.349,988527.763,730133.709
